Date,Open,High,Low,Close,Adj Close,Volume,Company Name
22-06-2023,40.700001,40.75,40.200001,40.580002,39.769344,13004000,Comscat Corporation
23-06-2023,40.32,40.509998,39.939999,40.09,39.289131,19048300,Comscat Corporation
26-06-2023,40.27,40.779999,40.169998,40.560001,39.749744,18285100,Comscat Corporation
27-06-2023,40.369999,41.59,40.369999,41.48,40.651363,14987800,Comscat Corporation
28-06-2023,41.959999,42.040001,41.310001,41.669998,40.837566,16198900,Comscat Corporation
29-06-2023,41.380001,41.73,41.299999,41.470001,40.641563,11151700,Comscat Corporation
30-06-2023,41.759998,41.880001,41.400002,41.549999,40.719963,16271200,Comscat Corporation
03-07-2023,40.98,41.82,40.889999,41.759998,41.213417,8378300,Comscat Corporation
05-07-2023,41.59,41.759998,41.110001,41.48,40.93708,12976800,Comscat Corporation
06-07-2023,41.099998,41.43,40.869999,41.209999,40.670616,12381600,Comscat Corporation
07-07-2023,41.119999,41.880001,40.950001,41.43,40.887737,14347900,Comscat Corporation
10-07-2023,41.740002,42.360001,41.740002,41.849998,41.302238,19625700,Comscat Corporation
11-07-2023,41.98,42.279999,41.630001,42.009998,41.460144,15652500,Comscat Corporation
12-07-2023,42.23,42.540001,42.16,42.34,41.785828,17840000,Comscat Corporation
13-07-2023,42.68,42.740002,42.220001,42.560001,42.002949,17147600,Comscat Corporation
14-07-2023,41.93,42.27,41.799999,42.009998,41.460144,12899100,Comscat Corporation
17-07-2023,41.849998,42.27,41.509998,42.09,41.539101,17410400,Comscat Corporation
18-07-2023,41.990002,42.790001,41.970001,42.439999,41.884518,18721400,Comscat Corporation
19-07-2023,42.23,42.830002,42.209999,42.709999,42.150986,18645600,Comscat Corporation
20-07-2023,42.900002,43.419998,42.779999,43.209999,42.64444,18006800,Comscat Corporation
21-07-2023,43.240002,43.5,42.849998,42.889999,42.328629,52583700,Comscat Corporation
24-07-2023,43.110001,43.5,43.02,43.290001,42.723392,15343700,Comscat Corporation
25-07-2023,43.139999,43.529999,43.139999,43.299999,42.733261,14184300,Comscat Corporation
26-07-2023,43.290001,43.380001,42.630001,42.91,42.348366,17652400,Comscat Corporation
27-07-2023,44.52,46.439999,44.439999,45.349998,44.756428,31586100,Comscat Corporation
28-07-2023,45.860001,46.18,44.98,45.23,44.638,20668200,Comscat Corporation
31-07-2023,45.369999,45.82,45.119999,45.259998,44.667606,15942700,Comscat Corporation
01-08-2023,45.459999,45.509998,45.09,45.310001,44.716953,15101500,Comscat Corporation
02-08-2023,45.5,45.619999,44.610001,45.09,44.499836,16651300,Comscat Corporation
03-08-2023,45.099998,45.57,44.91,45.169998,44.578785,12351200,Comscat Corporation
04-08-2023,45.25,45.549999,44.790001,44.84,44.253105,12704100,Comscat Corporation
07-08-2023,45.139999,45.599998,45.09,45.450001,44.855125,12529700,Comscat Corporation
08-08-2023,45.299999,45.610001,45.150002,45.400002,44.805779,19889000,Comscat Corporation
09-08-2023,45.400002,45.639999,45.169998,45.279999,44.687344,15184200,Comscat Corporation
10-08-2023,45.669998,46.529999,45.669998,45.93,45.328838,16149700,Comscat Corporation
11-08-2023,45.68,46.23,45.57,46.029999,45.427528,13602100,Comscat Corporation
14-08-2023,46.189999,46.869999,46.189999,46.560001,45.950592,20847900,Comscat Corporation
